570715000000039379;																							1,171,000	2,007,619	2,216,251	1,990,777	2,160,774	2,189,228	1,923,075	2,327,493	2,200,459	1,947,100	1,862,361	2,189,905	2,148,547	2,048,709	2,149,834	2,394,213	1,910,770	1,922,074	57,041	51,151	210,836	165,288	80,262	138,513	101,782	113,060	181,536	1,099,468
570715000000039386;																							1,170,000	2,009,081	2,219,156	1,975,768	2,156,891	2,228,125	2,003,169	2,391,306	2,126,454	1,970,689	1,878,440	2,211,847	2,119,167	2,018,274	2,153,506	2,413,071	1,910,825	1,879,898	57,534	58,103	198,998	159,082	77,970	69,003	88,066	108,104	179,132	995,989
570715000000117848;																																		12,729	24,472	21,184	24,308	27,809	21,473	25,558	1,449	1,275	1,316	1,918	1,321	2,441	2,047	2,038	2,916	16,721
570715000000176180;																																			5,436,812	9,390,149	10,114,402	10,841,754	9,625,911	9,462,654	916,388	896,264	821,244	684,746	452,502	658,552	510,049	612,225	1,006,489	6,558,458
570715000000176517;																																			5,008,146	8,715,430	9,328,726	9,985,922	8,727,781	9,118,980	837,337	800,399	768,023	644,808	392,025	607,749	478,160	539,375	939,323	6,007,198
570715000000176524;																																			4,394,765	8,578,243	9,061,403	9,985,685	8,923,804	9,007,407	803,646	799,763	759,434	684,137	389,150	602,015	468,225	504,864	944,420	5,955,654
570715000001372574;																																				0	63,306	70,731	58,098	66,597	5,172	5,453	5,573	4,540	1,959	4,568	3,181	3,513	6,851	40,811
570715000001400932;																																					47,633	84,120	70,331	77,141	6,063	6,329	6,311	5,474	3,088	5,629	4,840	5,064	7,716	50,514
570715000001440181;																																						22,628	24,349	27,785	2,255	2,213	2,341	2,001	886	2,089	1,581	1,514	3,334	18,214
570715000001451262;																																						19,897	26,734	32,987	2,236	2,008	2,243	2,197	1,036	2,678	2,220	2,103	3,455	20,176
570715000001488442;																																							17,379	20,622	1,764	1,961	2,241	1,582	589	1,562	1,209	933	2,246	14,088
570715000001496546;																																							23,287	25,728	2,063	1,691	1,509	1,204	578	1,615	1,366	1,432	3,136	14,596
570715000001496553;																																							54,154	49,572	4,078	4,043	4,017	3,712	2,260	3,903	3,708	4,049	5,182	34,952
570715000001496560;																																							63,377	62,277	5,079	4,720	5,129	4,372	3,096	4,571	4,389	4,750	6,344	42,450
570715000001496577;																																							66,441	64,227	4,960	4,644	4,898	4,342	3,276	4,792	4,899	5,013	6,075	42,899
570715000001496607;																																							30,315	30,850	2,522	2,419	2,147	1,876	742	2,422	1,703	1,886	3,933	19,650
570715000001499011;																																							23,921	25,477	2,060	2,060	1,392	1,520	564	2,010	1,563	1,432	2,922	15,522
570715000001499035;																																							25,988	27,278	2,199	2,207	2,259	1,920	750	1,796	1,659	1,576	3,378	17,744
570715000001531704;																																							0	23,273	1,321	1,589	1,698	1,496	487	1,458	1,109	961	2,049	12,166
570715000001550002;																																							0	60,584	4,113	3,911	3,904	3,626	2,481	3,915	3,823	4,084	5,452	35,309
570715000001551245;																																							0	49,703	3,533	3,775	3,033	2,871	1,769	3,395	2,997	3,058	4,300	28,731
570715000001551252;																																							0	60,692	4,306	4,044	4,363	3,851	2,685	4,259	4,170	4,156	5,271	37,104
570715000001555151;																																								27,721	2,136	2,049	2,115	1,842	718	2,146	1,519	1,591	3,237	17,353
571313134700402300;																																			3,295,909	9,969,509	10,442,822	10,778,444	9,737,161	10,460,314	944,381	884,947	670,974	760,260	509,788	657,237	551,185	581,930	874,981	6,435,679
571313134700402317;																																			3,587,616	10,801,267	11,282,486	11,689,957	10,496,671	11,335,459	859,698	476,298	864,573	803,271	547,918	642,167	489,375	669,527	939,438	6,292,265
571313134700402324;																																			3,387,107	11,104,538	11,434,157	11,748,603	10,623,820	11,402,320	980,024	406,494	903,429	846,639	532,210	722,812	627,565	646,494	954,687	6,620,353
571313134700402331;																																			3,275,783	9,910,676	11,195,054	11,268,371	10,419,695	10,367,367	965,413	948,975	781,105	823,405	522,582	687,367	587,498	629,115	947,541	6,892,999
571313134700402775;																																						23,419	30,621	32,726	2,620	2,850	3,147	2,678	1,668	2,295	1,898	1,924	3,117	22,196
571313134700402881;																																						8,241	13,251	15,817	1,515	1,455	1,495	1,135	392	1,119	621	651	1,796	10,179
571313134700402911;																																						32,154	49,034	56,259	4,978	5,100	4,839	4,242	2,069	3,940	3,005	3,196	5,680	37,050
571313134700403475;																																							21,985	25,508	2,187	3,133	2,997	2,211	1,172	2,037	1,749	1,337	2,353	19,176
571313134700403505;																																							31,052	41,509	3,213	3,667	3,824	3,329	2,165	2,794	2,495	2,542	3,926	27,954
571313134700403635;																																							17,604	30,814	2,148	3,079	2,737	2,502	1,600	1,843	1,484	1,764	2,937	20,094
571313134700403697;																																							6,829	45,884	3,519	3,448	4,131	3,502	2,255	3,517	2,995	3,326	4,661	31,355
571313134700403994;																																								14,539	1,850	1,971	1,973	1,508	684	1,490	1,068	1,043	2,199	13,786
571313134700404007;																																							4,718	35,119	2,834	2,535	3,002	2,733	1,475	2,530	2,044	2,160	3,693	23,007
571313134700404090;																																							2,228	37,930	3,328	3,718	3,896	3,242	2,160	2,583	2,246	2,348	3,660	27,182
570715000000020384;																						879,512	1,691,835	1,313,533	0	1,179,676	1,413,004	1,301,127	1,252,414	1,527,916	1,480,485	1,257,776	1,199,803	1,486,635	1,418,602	1,300,349	1,331,221	1,541,106	1,244,965	1,304,707	139,841	131,504	93,970	108,543	48,059	78,758	53,643	75,360	127,697	857,375
570715000000020391;																							845,917	1,313,533	1,187,003	1,370,305	1,477,576	1,475,643	1,284,721	1,519,203	1,515,263	1,296,725	1,222,719	1,497,370	1,452,828	1,310,205	1,372,765	1,589,649	1,259,301	1,438,950	147,622	137,515	99,738	111,838	49,779	84,237	56,080	78,409	131,844	897,061
570715000000020407;																							1,127,890	1,313,533	0	1,080,705	1,422,041	1,435,957	1,258,889	1,529,506	1,481,371	1,281,860	1,201,345	1,473,054	1,408,564	1,286,977	1,328,967	1,565,960	1,271,661	1,477,838	145,244	133,285	99,440	110,377	51,115	85,731	59,627	79,685	131,223	895,728
570715000000020414;																							704,931	1,313,533	1,123,502	1,265,856	1,351,416	1,173,491	1,176,896	1,371,085	1,397,412	1,202,499	1,122,163	1,431,541	1,341,915	1,204,493	1,274,538	1,488,043	1,160,464	1,352,115	141,243	120,506	88,959	98,114	46,295	78,994	56,149	73,237	118,782	822,279
570715000000021411;		38,317	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	41,800	13,276	4,329	8,578	6,752	5,698	5,278	9,600	9,341	6,440	4,610	9,268	8,216	6,920	9,742	13,293	9,628	11,123	948	762	1,040	932	475	933	687	620	929	7,327
570715000000021428;																	76,300	1,359,300	1,294,500	1,278,700	1,541,619	1,394,433	1,584,957	1,316,366	1,530,717	1,297,528	1,447,341	1,359,185	1,289,127	1,491,357	1,412,894	1,377,694	1,388,949	1,339,480	1,505,222	1,361,939	1,473,384	1,338,337	1,257,270	1,062,769	144,612	139,400	122,993	105,484	49,728	81,108	45,215	79,715	134,899	903,154
570715000000021466;																				1,065,672	1,233,996	1,055,563	1,204,598	1,046,445	1,037,839	996,121	987,121	1,032,924	851,776	1,187,626	1,074,758	952,556	940,686	1,029,567	1,038,203	952,866	994,952	1,183,967	928,196	1,086,915	102,529	98,056	96,073	89,326	32,600	66,347	48,637	53,051	95,634	682,253
570715000000021473;																				1,042,211	1,262,418	1,075,947	1,177,933	1,027,917	1,074,851	1,031,237	1,126,791	1,075,446	834,588	1,137,864	963,444	924,856	989,713	1,086,593	1,079,528	984,896	1,012,692	1,202,074	932,207	1,088,536	101,397	94,180	98,547	84,272	30,814	67,036	47,728	53,624	100,210	677,807
570715000000021480;																				1,121,410	1,278,715	1,097,467	1,215,566	1,041,142	1,092,007	1,004,709	1,097,609	1,093,142	958,798	1,244,054	1,125,570	980,192	974,479	1,154,212	1,024,263	955,934	1,028,891	1,223,248	947,140	1,102,628	102,600	95,592	97,105	86,871	30,642	66,285	46,994	54,657	102,014	682,760
570715000000021497;																				1,123,277	1,271,286	1,106,420	1,045,710	1,038,184	1,118,440	1,024,079	1,118,966	1,104,516	959,012	1,207,384	1,101,265	971,657	1,013,182	1,181,613	1,105,627	1,054,099	1,034,531	1,004,242	436,573	1,135,467	106,916	97,333	99,391	87,268	32,243	50,492	46,581	55,789	102,951	678,963
570715000000021503;																			0	1,280,961	1,391,804	1,249,897	1,367,941	1,174,355	1,239,523	1,147,924	1,273,696	1,239,578	1,104,158	1,398,252	315,992	0	0	871,106	813,759	527,935	565,704	901,964	715,725	993,433	88,635	86,112	86,722	77,242	31,753	59,938	43,304	52,485	93,100	619,293
570715000000021626;																				90,750	121,000	121,000	121,000	31,168	9,262	13,554	12,476	10,792	9,807	11,186	11,067	14,078	15,781	17,110	17,547	16,146	18,607	24,058	21,899	43,575	4,209	3,796	2,440	1,513	718	1,641	1,096	1,408	2,149	18,970
570715000000021695;																			770,000	1,320,000	1,320,000	1,320,000	1,320,000	1,498,734	1,687,681	1,515,798	1,740,754	1,614,140	1,528,003	1,889,922	1,881,042	1,563,537	1,557,738	1,890,990	1,850,239	1,679,885	1,845,512	1,736,816	1,289,591	1,620,109	140,640	121,449	125,044	127,976	59,942	94,192	54,615	104,583	168,088	996,529
570715000000021985;																				36,300	48,400	48,400	48,400	12,100	10,837	13,860	19,711	14,879	13,589	16,084	15,115	9,471	9,963	14,812	17,341	7,140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
570715000000022548;														205,379	399,286	436,903	463,596	428,605	361,737	384,769	448,946	387,460	441,055	353,650	395,728	353,517	398,095	396,476	357,508	425,099	408,991	363,594	342,106	401,850	424,257	317,523	413,486	447,258	337,729	402,942	35,541	31,417	30,354	31,335	15,915	23,277	12,917	24,826	40,641	246,223
570715000000022586;														67,171	398,350	433,700	460,330	411,140	386,180	384,850	425,860	373,764	404,920	356,919	378,589	308,969	361,480	354,013	332,281	380,903	369,084	367,097	361,199	382,465	386,429	361,797	409,873	417,603	349,616	377,805	39,864	38,267	42,896	28,165	11,078	20,943	11,519	20,624	34,870	248,227
570715000000022852;																					13,200	26,400	26,400	28,635	36,372	19,800	11,297	11,068	8,297	10,265	9,703	8,822	8,456	10,616	11,053	3,964	5,557	5,947	3,386	6,849	0	1,129	815	1,106	193	276	300	687	901	5,407
570715000000023033;																							959,483	1,378,789	1,537,400	1,295,044	1,424,032	1,361,289	1,290,554	1,477,687	1,391,581	1,446,004	1,440,577	1,473,466	1,488,250	1,401,334	1,471,704	1,517,529	1,304,690	1,422,775	143,554	132,381	133,383	105,798	50,540	39,220	25,104	44,339	124,860	799,179
570715000000058066;																										1,965,603	2,159,515	2,141,920	1,938,095	2,150,773	2,006,253	1,817,390	1,724,945	2,211,486	2,204,637	1,993,550	2,097,574	2,298,564	1,877,488	2,077,549	211,423	186,350	183,656	174,656	90,118	115,796	90,012	114,213	186,260	1,352,485
570715000000058073;																										1,914,048	2,137,016	2,091,211	1,900,194	2,248,808	2,098,742	1,924,664	1,827,197	2,224,072	2,194,895	1,907,983	2,064,216	2,314,736	1,894,420	2,149,335	201,189	176,317	159,436	166,438	83,282	117,111	87,250	116,085	193,950	1,301,059
570715000000058080;																										1,596,379	1,776,591	1,709,668	1,577,258	1,929,627	1,744,883	1,675,686	1,553,700	1,749,467	1,835,200	1,636,953	1,815,732	1,798,955	1,598,550	1,767,076	185,566	152,505	168,275	137,543	60,714	93,777	56,998	69,160	159,826	1,084,365
570715000000058097;																										1,551,787	1,749,417	1,703,240	1,523,303	1,869,109	1,721,039	1,649,903	1,520,222	1,717,819	1,767,270	1,616,018	1,743,061	1,933,946	1,552,890	1,726,211	24,413	133,659	167,856	134,779	56,744	90,968	52,062	91,276	160,639	912,396
570715000000058103;																										1,420,824	1,596,597	1,560,116	1,388,187	1,730,383	1,592,748	1,495,061	1,405,683	1,640,677	1,661,010	1,479,293	1,635,290	1,836,661	1,443,312	1,641,587	165,840	139,419	162,135	130,925	51,515	84,410	48,720	83,465	151,916	1,018,345
570715000000058110;																										1,464,447	1,631,932	1,584,631	1,405,313	1,739,711	1,472,601	1,490,395	1,369,725	1,553,195	1,559,566	1,474,735	1,605,909	1,772,197	1,468,540	1,656,901	168,337	145,736	159,648	132,337	51,364	83,535	49,236	84,938	151,320	1,026,451
570715000000058127;																									0	2,977,910	3,415,105	3,254,919	2,907,001	3,389,403	2,970,648	3,049,353	2,732,316	3,165,478	3,430,896	2,895,185	2,274,350	3,302,493	2,993,584	3,383,555	361,461	274,345	225,210	254,478	124,740	207,831	129,763	221,568	370,478	2,169,872
570715000000058134;																									0	2,951,719	3,416,558	3,208,813	2,969,410	3,458,630	2,888,908	3,010,854	2,229,591	3,378,316	3,417,547	3,011,545	3,302,362	3,390,496	2,793,057	3,294,074	264,044	263,991	245,671	237,901	116,949	201,447	118,562	205,516	357,649	2,011,731
570715000000058141;																									0	3,006,899	3,492,041	3,287,303	2,582,237	3,541,813	3,431,873	3,125,135	2,837,682	3,488,502	3,533,005	3,108,024	3,415,391	3,651,732	2,950,179	3,514,379	352,441	272,303	259,925	245,645	119,286	204,760	121,525	213,011	365,596	2,154,491
570715000000062919;																									0	3,008,436	3,540,375	3,458,328	3,197,431	3,562,953	3,660,067	2,850,356	2,985,826	3,677,122	3,714,745	3,024,106	3,269,261	3,913,256	3,122,894	3,716,969	269,806	293,071	281,528	176,596	104,915	218,892	131,915	232,389	388,934	2,098,047
570715000000084294;																															9,536	22,110	17,091	21,616	20,253	15,599	18,946	19,822	15,508	20,060	1,266	751	876	2,039	1,275	1,468	933	1,810	2,734	13,151
570715000001396396;																																							35,505	40,400	4,089	4,059	4,262	2,704	1,890	1,901	909	1,400	2,680	23,895
570715000001396433;																																							27,976	31,638	3,558	3,143	2,822	2,915	1,062	1,638	877	1,299	2,546	19,862
570715000001396884;																																							10,580	11,525	1,249	1,178	1,184	1,000	234	548	225	533	1,104	7,256
570715000001443564;																																						17,547	25,671	28,808	2,696	2,775	2,705	2,597	750	1,660	982	1,686	2,849	18,700
570715000001446725;																																						16,244	23,694	27,958	2,730	2,697	2,697	2,456	924	1,546	951	1,608	2,665	18,272
570715000001447418;																																						13,705	19,091	19,319	2,225	2,161	2,676	1,443	346	949	499	963	1,771	13,034
570715000001478160;																																						13,275	50,246	74,527	6,435	6,227	5,921	5,128	2,512	4,294	2,714	4,454	6,520	44,205
570715000001479013;																																							8,535	10,488	1,356	1,177	1,117	873	175	593	335	374	697	6,698
570715000001485090;																																							1,013	9,755	621	663	1,124	540	149	652	456	491	948	5,644
570715000001503329;																																							43,154	51,425	4,016	4,136	4,367	4,480	2,617	3,402	2,602	3,920	5,512	35,052
570715000001506184;																																							26,759	40,601	4,041	3,774	4,046	2,971	1,304	2,297	1,420	2,416	3,603	25,873
570715000001506467;																																							37,777	53,842	4,821	4,469	4,501	3,905	1,868	3,380	2,339	3,644	5,187	34,115
570715000001523419;																																							13,724	28,001	2,592	2,462	2,222	2,300	1,130	1,714	1,143	1,630	2,598	17,791
570715000001545305;																																							9,955	45,094	3,695	3,457	3,670	3,656	1,753	2,583	1,921	2,746	4,137	27,618
570715000000019654;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019661;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019678;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019685;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019692;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019708;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019715;																				25,756	1,673,102	1,540,568	1,657,282	1,493,729	1,474,338	1,448,004	1,505,495	1,560,290	1,288,801	1,692,222	1,455,624	1,409,103	1,449,135	1,570,563	1,526,235	1,490,147	1,411,756	1,703,838	1,434,299	1,523,809	144,719	148,396	139,621	128,293	55,660	95,898	72,446	84,547	145,447	1,015,027
570715000000019739;																				35,961	1,295,261	1,369,214	1,464,498	1,285,585	1,367,829	1,144,732	1,255,288	1,239,529	1,110,998	1,315,750	1,149,631	1,157,482	1,157,752	1,251,335	1,236,187	1,267,621	1,270,465	1,413,696	1,155,753	1,249,535	114,977	115,178	121,273	100,211	49,344	71,160	53,080	68,350	113,729	807,303
570715000000019746;																				35,961	1,295,261	1,369,214	1,464,498	1,285,585	1,367,829	1,144,732	1,255,288	1,239,529	1,110,998	1,315,750	1,149,631	1,157,482	1,157,752	1,251,335	1,236,187	1,267,621	1,270,465	1,413,696	1,155,753	1,249,535	114,977	115,178	121,273	100,211	49,344	71,160	53,080	68,350	113,729	807,303
570715000000019753;																				35,961	1,295,261	1,369,214	1,464,498	1,285,585	1,367,829	1,144,732	1,255,288	1,239,529	1,110,998	1,315,750	1,149,631	1,157,482	1,157,752	1,251,335	1,236,187	1,267,621	1,270,465	1,413,696	1,155,753	1,249,535	114,977	115,178	121,273	100,211	49,344	71,160	53,080	68,350	113,729	807,303
570715000000019760;																				35,961	1,295,261	1,369,214	1,464,498	1,285,585	1,367,829	1,430,915	1,569,110	1,549,412	1,388,748	1,644,687	1,437,039	1,446,853	1,447,191	1,564,168	1,545,234	1,317,515	1,270,465	1,603,789	1,444,692	1,561,919	143,722	143,973	151,591	125,264	61,680	88,950	66,350	85,438	142,161	1,009,128
570715000000019777;																				35,961	1,295,261	1,369,214	1,464,498	1,285,585	1,367,829	1,430,915	1,569,110	1,549,412	1,388,748	1,644,687	1,437,039	1,446,853	1,447,191	1,564,168	1,545,234	1,317,515	1,270,465	1,603,789	1,444,692	1,561,919	143,722	143,973	151,591	125,264	61,680	88,950	66,350	85,438	142,161	1,009,128
570715000000020179;																					76,643	1,330,318	1,433,753	1,240,714	1,340,979	1,214,543	1,360,467	1,335,954	1,155,544	1,400,907	1,390,417	1,219,565	1,214,242	1,397,590	1,393,048	1,272,407	1,250,872	1,528,363	1,205,168	1,370,780	121,058	120,152	126,941	108,914	45,728	78,838	60,853	73,298	117,568	853,350
570715000000020186;																					76,643	1,330,318	1,433,753	1,240,714	1,340,979	1,214,543	1,360,467	1,335,954	1,155,544	1,400,907	1,390,417	1,219,565	1,214,242	1,397,590	1,393,048	1,272,407	1,250,872	1,528,363	1,205,168	1,370,780	121,058	120,152	126,941	108,914	45,728	78,838	60,853	73,298	117,568	853,350
570715000000020193;																					76,643	1,330,318	1,433,753	1,240,714	1,340,979	1,214,543	1,360,467	1,335,954	1,155,544	1,400,907	1,390,417	1,219,565	1,214,242	1,397,590	1,393,048	1,272,407	1,250,872	1,528,363	1,205,168	1,370,780	121,058	120,152	126,941	108,914	45,728	78,838	60,853	73,298	117,568	853,350
570715000000020216;																					144,125	1,351,983	1,442,121	1,263,734	1,356,221	1,211,360	1,336,306	1,265,496	1,185,131	1,478,011	1,396,707	1,228,995	1,233,770	1,389,965	1,355,056	1,276,282	1,235,073	1,505,481	1,223,131	1,346,711	127,084	127,750	134,978	112,182	48,028	81,473	57,864	74,436	124,938	888,730
570715000000020223;																					144,125	1,351,983	1,442,121	1,263,734	1,356,221	1,211,360	1,336,306	1,265,496	1,185,131	1,478,011	1,396,707	1,228,995	1,233,770	1,389,965	1,355,056	1,276,282	1,235,073	1,505,481	1,223,131	1,346,711	127,084	127,750	134,978	112,182	48,028	81,473	57,864	74,436	124,938	888,730
570715000000020346;																						190,013	1,287,609	1,340,530	1,465,612	1,347,863	1,479,230	1,432,560	1,261,643	1,569,904	1,195,447	1,364,203	1,271,331	1,494,584	1,424,504	1,432,645	1,290,708	818,120	1,284,536	1,528,733	137,052	130,026	124,369	128,123	57,116	82,623	62,423	84,215	138,099	944,047
570715000000020353;																						190,013	1,287,609	1,340,530	1,372,063	1,286,051	1,406,989	1,416,992	1,224,328	1,526,011	1,351,715	1,309,909	1,351,864	1,460,619	1,437,176	1,309,653	1,268,013	1,578,559	1,288,523	1,434,702	127,025	134,300	113,893	118,257	55,565	84,328	62,110	79,807	130,499	905,783
570715000000020360;																						190,013	1,287,609	1,340,530	1,310,626	1,211,303	1,328,034	1,294,955	1,094,519	1,438,629	1,299,822	1,182,980	1,243,865	1,352,350	1,348,436	1,215,419	1,170,029	1,480,794	1,206,559	1,339,551	117,257	125,083	106,303	108,914	47,704	78,836	57,106	73,317	122,393	836,913
570715000000021510;																			0	1,285,087	1,386,696	1,245,604	1,227,535	1,162,298	1,278,442	1,112,639	1,138,447	1,181,664	1,072,597	1,298,300	1,252,163	1,135,616	1,127,848	1,262,848	1,245,121	1,156,127	1,254,139	1,337,891	835,087	1,085,898	123,726	107,552	128,463	103,643	45,686	66,232	42,614	65,591	108,616	792,121
570715000000021527;																			0	1,226,547	1,316,686	1,188,365	1,177,535	1,093,884	1,200,740	1,041,318	1,128,392	1,121,143	1,011,532	1,247,996	1,186,524	1,101,525	1,081,217	1,157,469	1,148,804	1,092,235	1,200,203	1,309,242	1,023,819	1,127,096	118,572	104,609	123,745	98,011	36,694	60,491	38,703	59,435	103,328	743,588
570715000000021534;																			0	1,239,648	1,349,338	1,175,094	1,321,550	880,495	1,209,906	1,069,848	1,152,670	1,142,399	982,074	1,230,511	1,176,680	1,096,510	1,068,338	1,176,958	1,184,372	1,099,454	1,203,927	1,295,721	1,044,255	1,180,676	122,461	108,876	120,670	96,439	43,903	60,251	39,344	61,117	103,111	756,172
570715000000021602;																				1,228,425	1,399,416	1,239,610	1,129,522	1,162,290	1,272,361	1,094,974	1,200,063	1,189,780	1,087,077	1,316,033	1,257,253	1,179,846	1,145,215	1,291,097	1,248,109	1,186,416	1,292,368	1,388,451	1,128,910	1,215,456	130,919	115,316	140,730	107,755	44,852	61,360	37,277	63,582	106,172	807,963
570715000000021619;																				1,205,760	1,378,863	1,233,587	1,326,446	1,158,970	1,273,067	1,096,352	1,172,416	1,112,063	1,077,420	1,292,901	1,238,815	1,171,579	1,115,630	1,237,211	1,242,983	1,144,636	1,286,888	1,372,151	1,097,137	1,176,098	130,603	120,567	135,752	103,928	41,313	49,777	36,036	62,771	103,008	783,756
570715000000021633;																				1,269,623	1,413,065	1,224,931	1,386,296	1,173,136	1,277,282	1,094,251	1,221,323	1,201,628	1,104,857	1,339,922	1,261,829	1,200,560	1,165,340	1,269,417	1,267,558	1,194,664	1,267,470	1,410,655	1,132,376	1,224,561	120,061	116,089	140,295	104,856	46,730	62,607	39,321	66,479	104,583	801,020
570715000000021640;																				1,271,975	1,410,314	1,270,919	1,409,033	1,165,371	1,303,259	1,146,751	1,236,099	1,223,943	1,099,138	1,361,782	1,276,523	1,215,318	1,177,022	1,296,565	1,288,592	1,210,164	1,313,718	1,432,979	1,162,709	1,207,185	135,184	120,810	137,434	104,191	44,931	64,480	39,293	66,611	106,593	819,526
570715000000021657;																				1,233,371	1,431,179	1,255,242	1,299,507	1,160,795	1,296,183	1,121,642	1,221,089	1,205,664	1,104,568	1,330,613	1,237,085	1,184,709	1,178,710	1,298,148	1,264,799	1,185,028	1,301,121	1,408,337	1,137,044	1,238,446	128,576	123,924	140,783	109,572	45,153	63,969	37,243	65,085	105,471	819,777
570715000000021893;																				1,207,883	1,469,153	1,188,624	1,299,589	1,014,639	1,167,169	1,028,929	1,115,127	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000021909;																				1,167,180	1,382,593	1,005,128	1,163,604	1,006,244	1,167,169	1,028,929	1,115,127	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000021916;																				1,195,998	1,417,963	1,023,679	1,191,095	1,010,171	1,167,169	1,028,929	1,115,127	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000021923;																				1,055,109	1,249,683	1,073,606	1,091,895	977,706	1,167,169	1,028,929	1,115,127	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000021930;																				1,075,361	1,251,665	1,016,303	1,095,200	1,006,323	1,167,169		818,181	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000021947;																				1,103,619	1,318,906	1,100,343	1,155,555	1,009,798	1,167,169	1,028,929	1,115,127	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000021954;																				1,207,428	1,491,912	1,220,597	1,291,913	1,032,626	1,167,169	1,028,929	1,115,127	1,098,250	950,349	1,308,112	1,082,064	1,050,048	1,110,616	1,108,711	1,187,299	1,081,771	1,011,184	1,257,414	1,057,556	1,197,163	90,293	100,131	107,424	91,397	35,420	67,071	45,135	59,213	99,366	695,449
570715000000022531;														241,134	352,227	393,603	414,852	375,585	340,259	344,183	386,977	323,538	372,738	335,344	353,987	313,853	330,207	328,994	296,650	364,958	331,414	335,425	346,145	345,519	360,660	323,645	354,341	366,520	296,925	356,024	36,228	34,846	39,023	28,226	10,416	17,218	5,779	14,074	29,859	215,668
570715000000022593;														0	292,419	287,156	303,742	272,297	240,314	246,621	277,299	231,192	248,998	210,580	241,133	206,068	227,098	224,719	197,811	254,933	214,814	214,330	207,324	235,895	233,265	226,862	236,520	264,337	202,933	224,254	24,706	24,866	25,759	19,802	6,191	11,541	5,841	11,486	22,105	152,298
